genre,freqDiff_1,freqDiff_2,freqDiff_3,freqDiff_4,freqDiff_5,freqDiff_6,freqDiff_7,freqDiff_8,freqDiff_9,freqDiff_10,freqDiff_11,freqDiff_12,freqDiff_13,freqDiff_14,freqDiff_15,freqDiff_16,freqDiff_17,freqDiff_18,freqDiff_19,freqDiff_20,freqDiff_21,freqDiff_22,freqDiff_23,freqDiff_24,freqDiff_25,freqDiff_26,freqDiff_27,freqDiff_28,freqDiff_29,freqDiff_30,pitch_1,pitch_2,pitch_3,pitch_4,pitch_5,pitch_6,pitch_7,pitch_8,pitch_9,pitch_10,pitch_11,pitch_12,pitch_13,pitch_14,pitch_15,pitch_16,pitch_17,pitch_18,pitch_19,pitch_20,pitch_21,pitch_22,pitch_23,pitch_24,pitch_25,pitch_26,pitch_27,pitch_28,pitch_29,pitch_30,bpm
metal,14.48652104,16.79230545,19.22044626,20.87253577,20.36563117,16.02499682,14.72821943,16.76755534,22.52936706,21.59136123,31.1549024,11.25355864,25.53937409,10.69085032,14.34854544,25.48108595,11.35028853,25.52663171,16.22870586,8.835703705,14.16837522,21.01357893,17.65248024,13.92571698,12.66312637,13.00314506,11.86804377,21.79281877,18.28261747,10.37961248,46.45539847,53.67427799,64.66675718,41.75597599,56.98369283,47.40675496,44.77775738,70.20143261,48.17621746,53.90788819,74.4788019,89.86642101,79.13908513,40.81785442,43.55085681,80.09387857,90.31873038,71.63641655,44.12988483,42.58646677,52.10275765,65.52789386,44.82389206,53.57729961,53.56169696,47.49950622,61.26387716,66.1481105,37.60344893,37.11790708,67.81831543
metal,8.563686334,14.5881276,12.8882609,8.274502936,12.6281338,9.962076553,19.66963355,13.98990097,4.990856581,9.950397619,7.386253892,6.199309922,10.21547819,15.96082709,8.444920215,8.428815019,6.849161799,12.93144145,10.94533645,12.91063005,16.51474885,13.33207482,9.795480881,8.03224064,13.39716785,9.182618402,8.788913164,8.774921175,14.56997684,8.886572629,33.7180774,43.20207212,40.15624375,40.33232518,38.4235207,41.03558188,42.52412348,40.65297233,39.83828868,41.13669351,29.84131869,37.95467253,41.48157723,39.11550211,36.11996544,39.48841659,36.69862437,41.03459609,38.39760519,33.89877585,45.76521028,41.90042562,34.678773,37.71765208,44.6514056,45.53750965,39.8108603,37.00753008,26.92793469,29.21218806,72.91263171
metal,18.14204063,19.29494214,10.8486539,9.567132191,21.46577878,15.85860244,13.63326528,22.39037436,11.94791292,20.10126302,9.747987565,12.23192484,12.44634313,14.1095044,13.74302896,14.7403705,18.91195877,15.4542287,11.45516884,13.23143611,16.45607016,16.70917991,21.70777959,13.2891312,13.59962475,15.89574299,17.90568688,20.3072881,20.99638691,15.02360292,41.40131825,48.70994843,67.65849074,48.30022918,42.40985303,62.00262176,47.7593076,48.28350866,55.67696957,53.25362183,50.04595202,49.14517993,43.4299563,48.39637632,51.73636991,54.51297734,48.87598732,49.48286198,56.05461555,51.37937572,52.70831503,53.71535865,50.38172833,49.20613462,54.68730616,49.7525397,48.17041663,58.6702094,47.42978313,46.86395051,79.93474565
metal,28.22784506,18.83533894,25.10790994,15.58859541,29.00168801,29.2923517,36.66088482,19.59874413,19.98285404,29.47619827,28.6087015,19.52274064,22.73230465,27.05761426,23.06683076,14.69256698,22.0927185,16.61351813,17.57088238,12.78618288,25.37407621,21.43710787,22.42252846,19.7944489,11.5416134,15.00630984,16.09591925,21.16878322,16.51402239,26.36674166,68.97677586,71.67264184,70.44366841,57.36168759,49.69735984,69.63725414,67.83563862,66.85373102,68.72862226,53.43693782,47.14980529,60.33541675,55.7462584,49.43910111,57.04015974,77.48778139,66.13274898,66.15315176,63.80479848,62.97989655,54.67922947,51.23225463,73.79149295,48.56147067,69.18486602,77.89886492,63.85034561,58.12289932,67.85633502,60.26649014,61.94109377
metal,31.08844778,21.81079131,10.5877411,11.77798594,24.23737808,10.96825943,8.973801184,6.619364297,11.7784285,9.219020212,6.878081552,8.034592781,7.053215737,10.39661426,7.995214981,9.316293689,9.377523293,7.126716136,8.674638159,13.03444025,11.39310385,11.89848886,10.97906458,11.89389902,14.99396453,13.03056841,11.80257365,10.83879591,10.41774259,11.9068226,54.76745519,55.09373634,56.76199982,52.26918775,52.71632702,52.90669372,50.94338466,53.53883814,60.54195511,50.04464853,51.94508628,68.72933454,46.15424844,54.72707232,58.06250945,48.07481545,62.55820013,51.56241927,53.78713612,50.39939965,41.98061845,45.55640966,43.01811493,38.94704726,46.08111275,43.41115388,47.73933384,52.22437002,50.62859007,48.39330221,80.45504767
metal,9.963846029,17.48331621,15.15807583,18.35764848,17.49502843,20.44759762,20.79293091,28.61469274,21.9942944,23.62124919,21.19038761,13.68645656,11.4383064,10.34249965,22.33410414,19.68571909,22.42953451,16.3259106,20.10007102,10.10727882,11.47066192,11.60164754,15.4466934,20.94255313,15.14477163,11.67478362,12.33606125,16.37554021,13.58568418,23.37055666,43.75948949,44.66872521,53.18388322,57.48660207,60.78983058,52.17092139,47.99741847,68.15202207,55.10200971,70.80714104,44.89147912,56.59541307,52.47206976,43.98613464,49.92959852,50.05565505,78.52149174,42.87337024,48.73221801,60.61780637,51.72042683,57.72712954,46.27221493,51.89485994,46.15683746,52.15041573,41.51205626,51.70566366,56.24142633,54.61465463,58.36939368
metal,9.473201264,7.232992687,10.75368397,11.95750511,11.57364378,9.285713527,6.604032728,10.29663931,13.98750462,9.415513402,7.259934942,11.03756699,16.17309383,7.544029518,6.688470542,13.52520783,11.71950768,8.217580526,9.450667947,9.78655959,8.985282443,11.56690955,5.71130354,8.614327995,11.98750962,10.0778314,6.057520948,12.9337603,16.27490256,7.811623832,42.01005153,40.72465559,39.25123632,38.28549236,37.61089414,37.39295951,34.16277757,34.1980452,33.92177917,36.09386657,35.74783787,36.48582219,38.79655297,37.47391,37.46624678,39.03550651,40.8487359,37.69949261,37.35752296,33.52806187,34.43068515,34.37536949,34.93361908,35.56044193,34.96522114,33.77919831,36.24482483,34.29177364,37.45645643,38.45206043,63.02710445
metal,17.47406434,11.42211246,14.44373493,16.25758921,10.46484018,12.69096254,11.70955092,7.625432141,9.617568516,14.73086129,16.32111763,11.96962885,13.2044853,13.80205054,23.00448791,12.1673475,12.42732049,12.11690845,13.88738653,12.37662788,18.18279064,13.86277931,19.72430344,9.590025078,13.38408412,12.84678894,10.25774464,10.3848216,8.65581063,10.04485663,43.122604,43.6574597,43.39846817,41.77552975,47.29451073,43.69664214,44.2178956,40.97014968,41.26218428,42.63667053,43.07534763,48.74116006,43.11706476,43.25710184,45.8096007,55.83066203,47.07603965,65.1997403,70.43739443,42.84635655,40.55672621,76.12125778,69.84968378,43.76531384,42.96676962,39.30818615,38.56822129,40.33209364,45.15475286,42.07463123,69.60591591
metal,13.76765467,24.02547476,15.29800574,11.96045293,9.484233365,7.638515516,11.45700005,11.63332844,20.62130378,15.10957565,20.24695248,11.91754187,10.2374695,8.940598449,10.93536708,15.26539566,8.869569228,19.54607961,33.71680158,24.460402,16.53370291,5.090261293,8.68066806,7.318772969,6.848848051,8.904983227,8.02365638,8.66457914,7.235076415,10.96841559,48.62342063,45.73864657,63.16936874,60.06790152,69.85445085,64.65620635,50.88000038,49.08316166,41.00470867,49.35201272,55.06294428,67.94722047,64.50877731,50.40445842,53.35320486,65.69339206,92.8309689,51.83098398,54.02866372,73.70652407,90.60835878,94.61963436,98.60539822,101.0787187,90.89524291,99.76868731,91.78462224,99.37903648,93.37260685,81.38161278,68.90098421
metal,10.03339549,12.60873343,14.32419494,9.923137707,10.33867598,19.98420499,12.76520934,14.25615653,18.08063403,11.86687728,10.48380375,11.67012367,10.5397108,14.49624569,17.11030259,12.97592807,9.137999667,18.95943974,10.31762624,13.73918266,14.62664378,15.49876173,10.54389095,15.20449008,11.07866203,16.4237098,13.16715302,19.04254149,15.9013349,21.79362479,97.11185039,80.77852302,94.26400642,89.86636703,69.7984289,80.99284185,48.75381485,46.88237807,77.14720449,52.84299775,68.52489868,87.01400136,51.89618359,64.47205166,45.67659833,75.82351503,62.54059228,45.9188731,42.26557417,43.1004848,60.21211881,57.89858432,44.24066051,47.32531279,51.1050117,52.69836302,42.85447001,58.28922671,44.98350558,81.08603056,66.51154043
metal,10.92618956,16.00560615,15.09131259,9.406103939,12.2933335,10.05949375,15.41916391,12.34376687,5.511040543,11.47236191,9.273810754,6.557175466,12.81516165,16.79279874,8.003330768,8.768654677,7.844374506,9.029577577,13.308535,16.70018388,16.43092555,11.58761474,9.011940343,7.753076297,12.27698541,9.27089146,9.11784345,11.8872749,10.71868463,8.08834298,48.17449828,43.66468238,60.36023442,71.49947242,58.34193234,75.43580953,45.18261397,55.15806695,101.3316182,67.48294032,41.00174026,76.08383906,56.49324803,54.06303401,55.06368158,60.6056874,60.16700993,77.38288418,63.62948702,37.07754916,36.46263185,93.61045438,74.75733207,88.30389639,80.41723322,78.2706659,74.19356874,60.71448856,52.72725578,48.62357905,73.50614854
metal,16.25303435,22.68477224,15.57296984,12.7042722,12.58710988,8.37578078,13.9871364,15.68928977,13.62817657,27.90975243,24.68786778,9.525816088,20.65011319,12.22067616,11.48133719,12.78972098,14.18991705,10.83041337,8.065953053,26.0307147,17.07678413,12.74340391,19.79803264,15.94148168,12.66236023,7.751381434,13.42912323,15.35812304,19.20308849,21.25844158,72.74116553,84.92993137,72.65816595,68.03599382,68.13414418,73.27517079,75.39145403,62.44787243,65.38103086,55.28819561,67.63778846,83.67943804,85.14239098,77.63917054,93.37521282,73.05088269,61.94651247,86.81338261,98.29682905,59.82396906,98.8626874,80.52042757,78.81232302,60.59537748,69.68964413,65.31649541,63.47059749,52.33009345,57.52624507,62.65620924,56.6389163
metal,10.91870831,9.019718996,13.91132332,13.26275496,17.04161799,10.52503254,10.33404478,12.09436996,12.16244358,10.33336326,9.848264288,13.30389323,18.59042437,10.25212605,10.02062828,11.72608142,9.819834488,13.47819132,15.58949891,20.82033939,16.63596299,19.12618447,6.948841267,9.361308684,13.35504676,12.74300784,12.36693298,10.17572878,14.60594532,9.318922672,44.91933227,44.05276678,47.45189068,48.21482738,47.7491393,51.60036211,50.25606759,44.23435229,44.42784733,44.49006715,48.59796923,51.81640492,45.29231147,44.24693445,55.56775341,42.12650293,44.78991664,42.62216455,49.42484053,42.93294381,60.76337184,47.13427362,45.3952591,50.13633551,49.11180363,44.31017778,44.00264749,40.33738895,43.76407956,48.91908424,70.88513238
metal,20.08015814,17.96868486,16.72240794,15.34514258,15.1124326,21.01820801,8.621510386,9.937053675,8.26510677,14.79176486,15.41656269,22.96081991,6.589213131,16.56857013,16.53555175,12.18145792,19.67604591,19.5586216,16.16391569,9.429939811,20.95778224,20.80778256,11.23446851,13.73373108,14.16432149,23.10633812,15.75024659,13.89364635,18.28098151,17.67503974,55.69254726,61.72794397,61.40425571,64.67745315,65.06885076,58.46876561,45.54073359,54.22993786,61.91549166,67.26626021,60.26075301,50.56854406,48.51178338,59.31684521,60.926449,49.80934737,55.30192965,60.4158138,58.69659769,58.85557982,55.37600273,43.86874544,55.6318506,72.61069866,47.85237328,64.36808369,52.41257517,60.13804347,54.00686563,50.90232805,75.08510461
metal,7.586529941,9.785807408,7.572375588,9.178068432,7.661293143,5.536754438,5.030258884,18.00961714,17.077074,16.04481861,9.958495091,10.3549068,10.09880013,8.031774038,10.45837623,11.47778346,9.733077871,11.23141811,12.96135314,13.22231409,8.203070336,9.03778898,8.274101107,8.148333896,10.81067084,10.25491951,18.70054271,8.341632853,3.427804226,4.192117621,44.32191023,42.80731503,34.83664856,42.096602,37.13879823,43.61984186,38.46832362,38.85133233,45.00640485,36.71826856,48.4928969,39.56109768,42.28610139,43.16049556,48.82167918,47.30406948,44.25905088,43.92232465,36.50128059,47.92701783,41.23979107,43.90353458,60.09108683,55.59455561,35.67617569,52.75963353,30.47265982,30.12259175,30.06288426,28.2324038,55.0110357
metal,15.86142454,11.7590041,12.29629327,16.67927934,11.49738512,11.31719923,8.252584845,10.06693836,15.4258527,20.21929012,10.05008251,16.46427753,7.887710821,13.3712256,9.759212162,11.33416279,15.44062199,15.63871941,15.22541397,15.13580076,10.81549163,7.416238957,8.763275158,9.648827421,7.756496894,6.895876399,17.35427713,12.61644956,14.51177688,12.52617975,57.87649289,43.8812322,50.45614551,58.72157804,51.62957914,28.4305724,53.28640299,36.65160068,51.94820879,50.74617641,42.86674032,35.34369699,71.09662511,71.36889249,54.81600005,70.04112445,51.42944318,38.95318226,44.1368754,48.99715033,51.17747083,35.69459718,51.09938269,60.74661339,44.60344206,41.5609503,55.26856163,68.5193996,53.58826109,60.12378018,68.69511668
metal,9.294125895,16.88028746,25.35929563,9.083466843,15.90972639,8.78676195,14.24970949,11.22322517,9.485651041,9.487842001,11.00605081,9.082795947,11.12279416,9.939163481,9.44310834,10.00654725,14.30703502,11.35082928,7.269535936,10.61937143,14.76330686,15.48038478,10.9535366,9.386439033,14.23674253,15.63485068,11.02487264,10.79012308,11.99596468,10.45241015,40.95998244,41.77584335,50.60941752,51.62894103,52.91879139,48.94650284,43.80333018,42.21319977,50.36294409,38.81893981,52.23899859,38.14848958,32.26763235,41.03870738,49.25140285,42.21635337,37.97695291,44.96377756,45.32087306,45.98558229,60.78374009,44.08758853,49.05685374,41.11727373,41.60811296,43.85046159,46.05530872,49.97726094,52.0572673,43.36649642,56.3002894
metal,12.63941403,15.07448454,9.657163904,10.59851939,7.293978644,11.29860102,11.69961916,12.12584913,9.019197502,10.56030832,10.76204382,6.478038455,5.353689013,13.20470381,9.724414072,7.148745973,5.542583394,13.22308896,20.83914071,22.84175002,13.83923933,5.878896291,20.70125606,22.83348475,7.560317961,10.9047918,18.95081755,22.92474648,23.25165265,20.02887593,40.87178787,45.22855173,39.46091202,42.1635793,39.47824857,43.73041694,40.43732763,38.67227233,37.37209733,43.97292869,43.26619366,43.2875973,41.3565594,41.84168687,36.73853921,41.79600926,43.52648487,47.70605096,49.0926835,51.58572556,41.89085441,41.45955871,58.81300363,51.48089759,47.68090714,51.00183647,42.26052264,42.79533555,70.0381876,47.91509433,66.53797857
metal,19.5187034,19.80095716,16.71815613,25.85280997,25.07545754,26.81192954,18.20636725,12.6969442,10.15868562,15.7057799,13.42667208,17.52549573,20.0834331,22.01389354,18.47129324,13.07504721,17.47405212,19.64718092,19.54859709,14.77798874,14.18641968,14.2537393,18.74990994,23.4700018,17.47915305,16.85105701,15.32233044,14.54478324,22.25492626,6.973991668,54.24324686,45.627197,56.79250185,51.33210834,57.30100765,49.98363371,68.94012502,45.43212691,47.45979469,47.60186652,68.47392787,51.78899481,52.04482908,47.18558476,56.86623405,52.18322212,48.59289356,60.29873036,46.26145394,50.95038316,45.7796457,50.7308873,68.82505488,45.75951244,48.18413065,47.96522141,50.43304851,47.68222685,40.32649821,42.78012183,54.19025421
metal,13.72750558,9.506556012,13.73014614,10.89466963,15.98658751,10.47912531,9.267985806,14.0152677,15.50967484,16.20082593,17.16384192,12.15174435,15.5853492,19.92154657,12.71831527,15.60346035,18.31078405,31.00408544,26.05731586,27.81324928,12.12632752,21.74688965,10.52024795,19.23187547,18.70049796,8.397439986,14.34088209,19.57101084,17.27003803,10.76408204,50.81920988,42.95517558,49.9576503,50.28436798,47.89728821,50.92795066,49.22202558,50.85989061,47.27632274,52.63656115,51.04345348,47.3714974,53.31716484,56.32253452,49.33422239,45.86576444,67.83448689,63.38911101,48.58005,58.99586682,67.01126356,52.68822479,44.47009304,60.17784544,51.36222325,48.47549181,54.09613268,57.8398418,46.62356876,46.1218731,70.1091194
metal,12.19872693,15.44151293,11.2580945,8.868887432,12.72811312,13.08777804,10.55337076,9.158052209,12.0922813,11.56509471,7.239878222,6.664652546,8.175606783,10.85357592,7.347444152,8.122534292,6.493776916,15.57889732,16.837904,6.415513122,5.835897417,4.428591951,6.226575786,7.496745849,13.29796308,6.269859017,13.95864266,13.18045258,11.7777092,24.82519679,44.10606766,50.7540041,37.49309524,45.6740508,54.83436168,35.24607233,44.3101582,53.82662565,41.43907804,37.81440238,39.06804227,36.34599885,38.1728937,33.8863918,38.06039347,40.74853568,35.50127005,40.82858472,38.58867463,36.94675131,36.63097226,37.55273655,39.02049974,37.27921907,40.10700505,37.17928682,47.32266896,44.29333039,52.1333824,40.49773762,75.6001067
metal,10.7784793,9.66378007,12.84088563,17.02513155,12.0994525,18.08837947,10.94011602,11.3454278,7.809148806,14.88520392,9.45259244,15.26475545,16.70312992,9.636518989,15.51288851,6.860399241,14.00362735,7.727306539,15.64029537,8.689458992,13.03750707,8.126312485,9.954869867,11.66477428,14.48820093,13.01248686,9.055657168,14.82386665,10.17305853,12.69912462,37.53687252,40.96261983,34.93978722,41.63180085,60.03735689,63.62998084,37.41765217,43.98573525,35.33887597,37.69956141,38.64602067,45.89423756,57.53135557,52.15966761,40.20090449,37.77212958,34.42736036,35.602042,35.11425591,38.14984845,36.10803746,40.5836434,39.89208457,49.00335188,58.9197755,41.34878753,38.72513878,44.09156201,40.84918146,41.57464572,58.83923678
metal,6.261274442,7.473786683,10.86336502,7.015194746,7.927274522,7.531488483,10.43273588,7.530475518,6.464947109,7.693862904,8.536505841,14.24756964,6.890164793,17.2502373,13.35948048,11.9609611,9.247681022,17.48196223,17.63620848,9.404124934,13.78320521,10.83053395,16.44302451,13.69225558,12.33959461,8.20074034,6.399276959,12.31995514,11.49172042,9.680148275,52.58395555,51.81913402,54.31837976,49.30359077,69.36745701,51.46402678,60.71842211,52.55527585,63.14581436,51.63069632,51.39128752,66.27766507,76.73795625,72.19126608,63.84513544,69.84139,73.38420948,62.84010974,80.67040226,63.92081722,68.59412047,52.28787116,67.71096518,69.77974133,76.82072937,79.74187771,73.02315938,57.76426803,89.11536816,59.94427783,70.34749172
metal,15.80789185,19.43242308,18.44157354,10.67772013,16.46304026,15.4451869,18.43772165,17.77838398,10.19634965,11.29976423,12.19323006,15.72432596,14.82352369,14.81415912,16.36400549,13.98780352,14.76151814,9.746639879,12.06366799,15.31079673,16.21846117,26.45187967,10.51634893,8.449319925,4.987273655,11.77047742,8.402966006,9.039681903,12.72290944,12.59072697,75.77228316,93.95496927,79.44305429,57.60417237,55.31822936,90.74533165,84.15413834,68.37883182,67.24513562,68.46577427,71.04239699,86.8534728,79.03126814,56.64431785,81.74081288,87.7890325,61.86748052,48.15431715,58.72191034,51.36010569,89.79370676,61.66797957,52.97444481,54.60907399,54.11569786,56.76721413,51.47057325,56.51874054,50.67189913,55.23539814,70.5185783
metal,16.62644035,16.48010583,11.57920601,12.01402571,9.266621278,15.32175716,19.96470217,17.63902479,18.69324656,23.71970275,23.12374918,11.91571257,12.52685063,13.0534606,12.74935021,10.63564301,10.86391871,15.25463148,15.41982119,15.25298413,14.04770689,25.20849548,25.40321657,6.086043801,7.784873851,15.91092297,12.73115993,10.20901619,15.52388894,18.75270561,45.78902982,49.08739602,42.1852334,42.30781187,46.18985085,40.70979331,40.16738745,42.62803033,59.33950557,55.77809303,51.85877538,39.53176084,42.20057461,42.43799662,45.65495881,40.83824873,43.00398733,41.89386814,41.4822625,40.53053128,38.45137667,64.3637446,37.55073088,37.17919931,44.3644147,40.50251699,42.99532637,41.01036852,48.69910892,46.0773794,67.80616815
metal,23.28884963,9.139499466,9.197693634,18.58912977,20.15397028,24.0459391,19.39771554,17.34649749,9.257398215,10.05896073,11.50917301,7.865889236,10.52148272,13.9002684,24.89128756,15.70464936,14.58489847,11.01219128,10.60293185,11.94697815,14.89790794,22.62292328,11.44819924,11.21225987,16.89437601,13.96722019,8.078780131,10.28281993,24.29240361,16.43792563,45.18282479,51.2147506,43.22821451,44.39637401,49.2365488,46.5492223,58.63954482,53.54872624,51.83143922,47.4966801,44.70264595,40.56233579,42.42496513,43.39475153,53.77062234,66.39180574,49.28857755,51.84220398,51.66318494,52.39216938,51.16373681,48.37417589,52.73305361,50.14439028,45.62623818,44.43490046,40.21111564,43.20716916,56.71538812,50.00708527,74.60678634
metal,23.31735909,18.9848459,13.59113223,12.22096312,19.48143929,23.8296487,18.02278448,16.37040957,21.25289127,17.80734825,13.1641795,22.32567457,21.91618833,20.05869388,20.99432522,23.39784668,23.33440451,16.37003712,24.10106737,13.87828492,12.95434859,17.17078065,15.50412761,12.54642194,12.82754572,10.78267414,15.35799023,13.72736197,11.95870951,13.94314457,59.7399396,59.50258947,47.26551362,46.88523998,48.76891748,49.95098371,45.97091497,48.04446149,45.59303967,51.00141902,45.80537528,50.59418086,54.81247693,56.90329184,45.10593862,46.0416969,60.63386638,52.95550856,49.55300553,43.69998617,45.9177011,46.01854919,36.6840988,42.71915859,44.0008466,48.11007708,51.00371123,42.9039673,43.15945958,51.914575,61.35509749
metal,8.332507986,8.782260597,7.503472809,5.922729662,13.86199447,15.44246741,7.803282353,7.563789935,7.747859743,7.882032314,12.06081226,9.033521644,10.58720973,9.575865738,10.87509405,13.38373408,8.573558731,6.077307324,6.112046531,10.82625182,9.958530447,10.01260288,9.540391486,10.78477274,7.000681777,12.73787851,12.84588416,17.70084777,8.040945217,12.01471068,37.9763135,39.59050414,38.92458246,39.10892016,39.01084616,40.07158164,39.84411657,38.05924966,38.36087666,38.28865859,40.25538005,38.88255927,40.44292689,37.90744892,40.1102727,38.96483482,39.45230085,39.19325833,37.34697768,39.0482514,39.48726486,40.49254032,39.59242142,39.60908162,40.22921806,40.3208824,40.22960131,41.59221835,40.64497313,41.06811594,65.66733467
metal,12.39172561,14.71965644,10.57122626,13.39059273,16.93537587,18.26832296,15.87593912,11.02290254,20.12726559,16.03559961,14.61238294,14.55472079,12.05626542,13.91432345,11.76805393,16.50286383,12.27368418,13.41103338,19.21710543,15.01894527,13.43437603,7.217623249,13.73848697,16.64505112,10.60838553,13.25901756,22.13889613,15.88138968,19.47679972,20.54079661,46.98991585,43.02660246,41.45281246,52.05092838,48.26581946,44.45184379,43.37418694,54.69578384,42.51213313,50.45952863,46.07029068,36.29798364,45.67402911,44.75260801,43.15138103,45.24348432,47.25745534,50.97292097,49.47496689,39.69033479,40.28547544,39.30977932,41.29650098,42.67189416,43.0914477,48.6250739,42.95469089,39.1068793,48.39208532,40.30989004,70.9681357
metal,17.40002807,14.27879448,17.13658494,28.79044671,25.33820557,14.92152343,10.2812699,15.95719173,16.29824287,27.15986716,32.00511456,19.34097444,20.88184509,33.15062195,14.08358267,12.51270161,19.40948292,21.14802397,13.70979604,16.05443049,21.89008342,13.28237327,13.601523,14.95400602,18.02553893,18.73437167,20.07713895,17.25487389,17.76819184,26.88068059,47.89086879,67.20288388,53.66222568,54.81398259,72.18779737,52.59965169,45.45166308,45.79153908,49.06426425,64.57676085,67.25541909,58.3735953,47.67727297,52.8543431,57.97461186,62.0172682,52.31606177,54.53452186,49.18844354,49.75386562,52.32313076,55.39242066,65.32417714,54.35748992,58.45823057,48.7305226,55.64139921,62.91956649,51.37562694,69.00561222,61.41780802
metal,11.31955405,17.88688127,13.63752388,9.132343273,8.518000341,7.608025669,8.670045362,9.584058846,17.19846986,6.295384491,10.57318403,6.416432356,9.316108665,11.46800601,11.41595489,8.87451095,9.633984044,14.8698435,11.78380768,7.458834659,8.654217223,10.11398401,7.77679961,7.316631782,10.44445153,15.81674527,10.89543587,10.27957725,7.370106667,8.514431086,47.94763487,47.0302985,43.33734774,44.8432564,42.04247905,44.63099591,45.33612167,43.65228385,44.86355014,46.0474716,42.18041469,42.72194825,43.40015394,42.49086265,45.35394039,42.16159196,45.43051378,46.35731888,45.59453419,46.08067579,42.3737671,41.89566732,43.84528306,42.79057707,41.4874877,50.15182579,44.84048781,45.07946498,42.76838693,42.33158644,64.97082153
metal,17.76131436,11.02440651,13.0756632,13.37198729,14.69015765,13.00889405,56.08172096,35.88760644,43.58349037,52.0064446,45.3260235,50.72163768,47.81553364,45.57025319,48.60574188,35.45219716,36.29399623,35.93289685,24.41314647,15.68704496,15.8281514,14.11884105,13.96421068,11.14945171,13.02976989,12.23436353,11.46076344,15.79601639,15.5221944,12.92169509,42.49318949,50.19465602,47.74636885,43.6870484,43.6210918,46.53651002,56.21580312,84.14070555,78.63682964,58.74542201,78.62142412,80.17897477,56.8249486,80.8916225,79.8517629,52.93539964,84.18717016,61.20177158,44.76923574,57.9293605,50.89174969,45.3121832,52.86956592,47.24738449,42.75366854,49.0827807,47.32804942,39.0160176,53.20589061,49.17859698,55.63263722
metal,7.371445366,7.521269154,24.96870054,22.06502116,11.12167754,12.8699578,29.43477704,16.03986867,10.76460147,10.63155288,11.94668405,11.83643898,10.44058055,15.5145268,13.83625588,13.13797646,8.397370737,12.54486841,13.93792288,16.99455266,12.9900847,12.90050995,15.93276115,24.83222031,11.54137808,12.40753559,10.79833817,11.31070473,8.465323819,11.68474867,37.49388374,34.85330735,41.78053931,53.05223279,61.58159771,58.49478194,64.98228251,53.04634538,45.692694,61.30652135,49.586799,60.74834043,43.62262282,44.73998722,59.88757963,40.64158184,47.38532443,41.46685117,47.27229806,48.02619734,50.80334894,48.92431676,58.02522792,62.05558067,46.99752781,45.85465116,49.30433109,43.17223462,42.31652025,37.90396662,62.37067163
metal,12.09573792,14.59032614,17.65876033,15.33474427,15.27812079,11.35197517,18.28159558,15.90992817,14.21724656,16.1288778,21.66077847,27.62969774,21.70757684,15.09818656,17.98968324,18.12536535,12.79613123,15.14163038,17.27525192,15.65067923,10.04177483,13.47090469,11.56933104,7.874628915,13.67354887,16.01710681,12.13147291,11.89856919,15.51386254,31.86919497,59.57662088,40.17902106,50.3735822,48.77777938,49.81485926,52.39609623,56.02698561,54.93136508,41.12033616,56.15182504,48.14201728,55.1810474,49.19567223,49.33048124,42.34842418,37.06984199,28.83121171,37.44084261,47.77237021,33.5445691,40.74722543,32.49611032,44.03975418,36.07816641,35.66546438,41.63498865,43.9903389,32.27481279,39.53921732,53.55551123,72.95362183
metal,17.13457372,20.46375297,17.33107164,20.47454364,18.01075629,14.33787011,21.45484097,25.06441266,15.17790243,15.9377298,23.2058593,16.62924258,23.24680547,23.70651795,17.8277317,12.03993322,18.43682812,21.41686379,20.97136169,14.96836234,21.70499794,27.56494273,12.17004888,22.11511742,25.0001221,18.17814636,23.47533024,10.74619686,17.78637736,20.58969818,48.70148464,54.72841742,60.7600331,52.114952,49.76505963,55.51473351,54.46578057,54.18274573,58.2510533,61.36335635,53.20996351,60.93845571,58.67281803,60.9083755,49.0970247,44.87835399,60.86934476,60.24547178,51.54948958,56.56291811,60.0239822,74.53681263,75.8963443,62.90148003,50.02418216,45.21888032,49.75800261,55.30759146,57.17719269,47.1917533,72.50894339
metal,16.54852897,22.15846214,21.53351289,26.94548972,33.13458122,21.43275387,18.65862267,22.96051185,15.78176197,58.11380042,16.87444283,8.481625373,8.239753582,21.25649465,15.09818052,21.29626033,24.33301243,25.70639334,8.437430108,7.88977075,13.76082329,17.00842882,9.149958259,6.13284982,20.00330817,20.13089891,9.631465972,14.75336982,7.741363776,11.53000208,64.34403237,55.21242692,92.31136189,76.95469222,71.12010929,86.03549354,83.81125135,84.76509662,90.57169457,79.8769054,64.52069407,57.72368746,65.45551202,82.83802077,87.37335232,85.07308743,78.01754991,71.71289391,65.44604315,73.31806689,83.37488316,77.70237838,72.2331008,77.23065097,76.12915758,97.2921705,90.00696404,47.93995667,62.42330587,43.77566386,99.55229255
